    0.283813441655880627E+00    0.682063434794213350E+02   -0.194243408948335059E+02   -0.901181723116535416E+01   -0.139077284949264257E+01    0.486313574582760283E-01   -0.154190239003782992E+02
    0.301504986471179959E+00    0.640941778566095053E+02   -0.195469433811462565E+02   -0.595993028749773046E+01    0.811042427141362765E+00    0.552509031188060939E-01   -0.154173389266166687E+02
    0.239731849947370818E+00    0.718847722652796506E+02   -0.193207888847521829E+02   -0.691687383468765571E+01    0.812599293232052489E+00    0.436547075516230468E-01   -0.153835475977262863E+02
    0.255443315828764173E+00    0.727078662338005017E+02   -0.192885365183282751E+02   -0.938448591895885187E+01    0.212316791680710182E+01    0.419064674153577926E-01   -0.153809847154421728E+02
    0.309002445598278275E+00    0.627688105901910092E+02   -0.195841545690043404E+02   -0.793972714100023413E+01   -0.102723248280336321E+01    0.561015969698687653E-01   -0.153594593683056644E+02
    0.266653509290808888E+00    0.688605310281538578E+02   -0.193891581652639147E+02   -0.921639408824010431E+01   -0.109794330139280838E+01    0.471910771777592220E-01   -0.153566633931482883E+02
    0.318026284344162247E+00    0.601981609538024074E+02   -0.196859602150515833E+02   -0.427171703052587137E+01   -0.398448029939552173E+01    0.613418487216750852E-01   -0.153542296929687971E+02
    0.286514558233876393E+00    0.652927943297692224E+02   -0.195204124779773558E+02   -0.933113003892878545E+01    0.632340546346260801E+00    0.527024057353533901E-01   -0.153407577038679079E+02
    0.245092519951912946E+00    0.698774919430786667E+02   -0.193837479423386903E+02   -0.606067449716535389E+01   -0.137690780359895459E+01    0.460521779081992239E-01   -0.153357841595037900E+02
    0.312367895908814808E+00    0.617954435109176572E+02   -0.196070314728277069E+02   -0.779747323972840611E+01    0.262236805643886228E+01    0.582522882619476573E-01   -0.153280549264175221E+02
    0.268693989553413892E+00    0.723745649257363652E+02   -0.193017832474427529E+02   -0.881610105255643006E+01   -0.555919949298721061E+01    0.428455849868387625E-01   -0.152812162167926058E+02
    0.287554202651578494E+00    0.641299400083133264E+02   -0.195364291662491425E+02   -0.712586638041260478E+01    0.111976078303497228E+01    0.543026015684790753E-01   -0.152786898763224368E+02
    0.322631815538611033E+00    0.599084575857168957E+02   -0.196749862847937074E+02   -0.567529895557395925E+01   -0.221410841056342189E+01    0.627874828606483637E-01   -0.152676094181814150E+02
    0.255603934965897950E+00    0.676705903318280519E+02   -0.194496714596370630E+02   -0.800737475111013097E+01   -0.414500837384094822E+00    0.488605183701961501E-01   -0.152445329409660832E+02
    0.281027914386560829E+00    0.638381385958462033E+02   -0.195634717184475591E+02   -0.736548025497146419E+01    0.918942511937892448E-01    0.552338575403656523E-01   -0.152307092579936594E+02
    0.337392416523899508E+00    0.614612865087045890E+02   -0.196251106213344855E+02   -0.965516627876476363E+01    0.129747375992385106E+01    0.587934533491399416E-01   -0.152083720573453540E+02
    0.287446236858043880E+00    0.630886939480319171E+02   -0.195826719160344993E+02   -0.814163765554626195E+01   -0.315667319521418177E+01    0.559036668500903500E-01   -0.152029240891279471E+02
    0.351992894002088996E+00    0.605979744712427575E+02   -0.196409973352175200E+02   -0.440696468309709566E+01   -0.510771433506718608E+01    0.605759333421048707E-01   -0.151570629354793276E+02
    0.268426175338358497E+00    0.653607557387522462E+02   -0.195204812882856764E+02   -0.473317038480413377E+01   -0.574707497052968908E+01    0.523455372043727246E-01   -0.151419312354274851E+02
    0.252416003627459196E+00    0.689976446233243195E+02   -0.193990930250925118E+02   -0.807103817756724240E+01   -0.478219305788981597E+01    0.467659179262803135E-01   -0.151383163858921019E+02
    0.302770714722024215E+00    0.625187422299847171E+02   -0.196040344211722193E+02   -0.589157963676857577E+01   -0.131095429968962840E+01    0.569350547192243872E-01   -0.151349746143328190E+02
    0.312939288246751879E+00    0.674735959018332352E+02   -0.194164799425603505E+02   -0.940601224263793689E+01    0.231265572739764735E+01    0.490099725910951994E-01   -0.151215138402169700E+02
    0.346765267831098400E+00    0.582455211725574813E+02   -0.197269393506594000E+02   -0.979293375872546434E+01   -0.458095877160541320E+01    0.658113486072995357E-01   -0.151206397004579394E+02
    0.329401889130594761E+00    0.609241007972403352E+02   -0.196389774252214977E+02   -0.823116870000511724E+01   -0.577957488267326625E+01    0.610526377201921905E-01   -0.151205114043303581E+02
    0.308753268296845462E+00    0.673126914411255228E+02   -0.194363449052980215E+02   -0.864425435589686053E+01   -0.131597301049722226E+00    0.499582425003460284E-01   -0.151182913814382207E+02
    0.303970600709196959E+00    0.649725179943946927E+02   -0.195244441080083355E+02   -0.921887118213223644E+01   -0.467385743821580846E+01    0.530064744159608400E-01   -0.150948668153045027E+02
    0.338999681269487652E+00    0.649918292436624512E+02   -0.194928943816964271E+02   -0.725820879905785077E+01   -0.207228701535592830E+01    0.528083530424397068E-01   -0.150900547488756374E+02
    0.309280517619987871E+00    0.630103973393568779E+02   -0.195846799751770959E+02   -0.534344176871018828E+01    0.147554111921526321E+01    0.570482548945885071E-01   -0.150818864434444748E+02
    0.243818060783758395E+00    0.736280993971940063E+02   -0.192599492581649940E+02   -0.654142967216074123E+01   -0.233776365502699868E+01    0.411468277793963291E-01   -0.150817783633598541E+02
    0.289391437483736302E+00    0.653277345304009174E+02   -0.194934277572997807E+02   -0.823517902982273853E+01   -0.127769814316039021E+01    0.522605176725937648E-01   -0.150719052438959977E+02
    0.283849523597509923E+00    0.694437154226291398E+02   -0.193725582420474254E+02   -0.694143617938183422E+01    0.127687607088480792E+01    0.470236235614433021E-01   -0.150559282151046911E+02
    0.353829181055864583E+00    0.597559892110253799E+02   -0.196662088126532950E+02   -0.684204241224349907E+01    0.481218202610003587E+00    0.622697414262558258E-01   -0.150416393573898439E+02
    0.351099356629368198E+00    0.582549535930224351E+02   -0.197230864979849869E+02   -0.968900131713975377E+01   -0.417583053756174571E+01    0.661163843774356386E-01   -0.150351155714910512E+02
    0.318944759353783747E+00    0.662722280536478934E+02   -0.194753505174738670E+02   -0.443636109883428276E+01   -0.403974908457815296E+01    0.515076901135064560E-01   -0.150317525330944726E+02
    0.292568743139905940E+00    0.686018490767437470E+02   -0.193974514339920319E+02   -0.458253870952893028E+01   -0.467757378147838221E+01    0.480876324272643957E-01   -0.150230271041187429E+02
    0.277954440096208177E+00    0.699461838131805678E+02   -0.193691166706876743E+02   -0.771995085561620531E+01   -0.144612782093324199E+01    0.462658619658935510E-01   -0.150199487036861914E+02
    0.276327262238490856E+00    0.697137346669156130E+02   -0.193694056551985625E+02   -0.716846421058742855E+01    0.729021595097409936E+00    0.454923845976715480E-01   -0.149995874339346624E+02
    0.354673704391040068E+00    0.615466293760515626E+02   -0.196034699861009187E+02   -0.666800494050148984E+01   -0.464270319536047804E+01    0.595582866117191218E-01   -0.149979910372115732E+02
    0.288558898507242478E+00    0.674629468016078704E+02   -0.194575676343727366E+02   -0.390636663728526834E+01   -0.477789612601457492E+01    0.496485160015871160E-01   -0.149871509343242035E+02
    0.278614853578952715E+00    0.688018005933273997E+02   -0.194088537042970373E+02   -0.669807645044737221E+01    0.154365715046313845E+01    0.476710654591123995E-01   -0.149869380073784253E+02
    0.296495666817690962E+00    0.619898506331688566E+02   -0.196137648396566391E+02   -0.756960715513716842E+01    0.620564156033846182E+00    0.585596138310360559E-01   -0.149834475340495672E+02
    0.369641396042670101E+00    0.592498493515568185E+02   -0.196812671203994469E+02   -0.925766290801122693E+01   -0.525592663919829750E+01    0.639581668509604656E-01   -0.149819810734371330E+02
    0.261929067600229049E+00    0.698409439682844209E+02   -0.193739308646627535E+02   -0.586810773346433656E+01    0.226027337564618591E+01    0.453785773223405395E-01   -0.149692824468044332E+02
    0.346035952223905485E+00    0.597195935204444197E+02   -0.196816144857621040E+02   -0.472877804556028103E+01   -0.489592936166484982E+01    0.634248060328506391E-01   -0.149632767054866456E+02
    0.264924607004421497E+00    0.660875953067657917E+02   -0.194902290503471427E+02   -0.943144981418479489E+01   -0.219072442592580119E+01    0.515157200662646614E-01   -0.149542552672499198E+02
